Price,Close,High,Low,Open,Volume
2025-03-25,100.26420593261719,100.26420593261719,100.25423817354061,100.26420593261719,13844800
2025-03-26,100.28413391113281,100.28413391113281,100.27417375522238,100.28413391113281,12262200
2025-03-27,100.29409790039062,100.29409790039062,100.2841301416824,100.29409790039062,10022000
2025-03-28,100.3239974975586,100.3239974975586,100.31403734163294,100.31403734163294,11747100
2025-03-31,100.3239974975586,100.33396525665671,100.3239974975586,100.3239974975586,18210800
2025-04-01,100.3499984741211,100.3499984741211,100.33999633789062,100.3499984741211,21033200
2025-04-02,100.36000061035156,100.36000061035156,100.3499984741211,100.36000061035156,10658900
2025-04-03,100.37999725341797,100.37999725341797,100.36000061035156,100.37000274658203,13988800
2025-04-04,100.41000366210938,100.41000366210938,100.4000015258789,100.4000015258789,22826300
2025-04-07,100.41999816894531,100.41999816894531,100.41000366210938,100.41000366210938,22564000
2025-04-08,100.41999816894531,100.43000030517578,100.41000366210938,100.41500091552734,17116100
2025-04-09,100.44000244140625,100.44000244140625,100.43000030517578,100.43000030517578,21838800
2025-04-10,100.44000244140625,100.44999694824219,100.44000244140625,100.44000244140625,16851500
2025-04-11,100.48999786376953,100.48999786376953,100.4800033569336,100.48500061035156,12916600
2025-04-14,100.5,100.5,100.48999786376953,100.48999786376953,13772300
